memberID,HHID,villageID,unionID,upazilaID,districtID,relationship_hh_head,sex,bl_age_reported,marital_status,highest_class_passed,still_in_school,employment_status,randomization_sample
1814023014203,18140230142,1814023,1814,18,9,Son/Daughter,Female,17,Never married,Class Five,Yes,Unemployed,Yes
1814023014505,18140230145,1814023,1814,18,9,Other relative,Female,15,Never married,Class Four,Yes,Unemployed,Yes
1814023014602,18140230146,1814023,1814,18,9,Son/Daughter,Female,16,Never married,Class Six,Yes,Unemployed,Yes
1814023015504,18140230155,1814023,1814,18,9,Son/Daughter,Female,16,Never married,Class Three,No,Unemployed,Yes
1814023015804,18140230158,1814023,1814,18,9,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
1814023015904,18140230159,1814023,1814,18,9,Son/Daughter,Female,16,Engaged to be married,Class Five,No,Unemployed,Yes
1814023017302,18140230173,1814023,1814,18,9,Son/Daughter,Female,16,Currently married,Class Six,No,Home-based employment,Yes
1814023017607,18140230176,1814023,1814,18,9,Son/Daughter,Female,15,Never married,No Class Passed,No,Unemployed,Yes
1814023018305,18140230183,1814023,1814,18,9,Son/Daughter,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
1814023018703,18140230187,1814023,1814,18,9,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
1814023018704,18140230187,1814023,1814,18,9,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
1814023019103,18140230191,1814023,1814,18,9,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
1814023019704,18140230197,1814023,1814,18,9,Spouse of Son/Daughter,Female,17,Currently married,Class Eight,Yes,Unemployed,Yes
1814023024004,18140230240,1814023,1814,18,9,Son/Daughter,Female,16,Never married,Class Two,No,Unemployed,Yes
1814023024303,18140230243,1814023,1814,18,9,Son/Daughter,Female,15,Never married,Class Seven,Yes,Unemployed,Yes
1814023025604,18140230256,1814023,1814,18,9,Son/Daughter,Female,17,Never married,Class Seven,No,Home-based employment,Yes
1814023026707,18140230267,1814023,1814,18,9,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
1814023026805,18140230268,1814023,1814,18,9,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
1814023026903,18140230269,1814023,1814,18,9,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
1814023027205,18140230272,1814023,1814,18,9,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
1814023027403,18140230274,1814023,1814,18,9,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
1814023027804,18140230278,1814023,1814,18,9,Son/Daughter,Female,17,Never married,Class Six,Yes,Unemployed,Yes
1814023028604,18140230286,1814023,1814,18,9,Son/Daughter,Female,15,Never married,Class Two,No,Unemployed,Yes
1814023030003,18140230300,1814023,1814,18,9,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
1814023032103,18140230321,1814023,1814,18,9,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
1814023033205,18140230332,1814023,1814,18,9,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
1814023034603,18140230346,1814023,1814,18,9,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
1814023035706,18140230357,1814023,1814,18,9,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
1814023035803,18140230358,1814023,1814,18,9,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
1814023036804,18140230368,1814023,1814,18,9,Grandchild,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
1814023039204,18140230392,1814023,1814,18,9,Son/Daughter,Female,15,Never married,Class Four,No,Unemployed,Yes
1814023039403,18140230394,1814023,1814,18,9,Son/Daughter,Female,15,Never married,Class Six,No,Unemployed,Yes
1814023039807,18140230398,1814023,1814,18,9,Son/Daughter,Female,17,Never married,Class Seven,Yes,Unemployed,Yes
1814023041304,18140230413,1814023,1814,18,9,Son/Daughter,Female,15,Never married,Class Seven,Yes,Unemployed,Yes
1814045000304,18140450003,1814045,1814,18,9,Son/Daughter,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
1814045000503,18140450005,1814045,1814,18,9,Son/Daughter,Female,16,Never married,SSC/Equivalent,Yes,Unemployed,Yes
1814045000703,18140450007,1814045,1814,18,9,Son/Daughter,Female,17,Never married,Class Eight,No,Unemployed,Yes
1814045001509,18140450015,1814045,1814,18,9,Grandchild,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
1814045002306,18140450023,1814045,1814,18,9,Spouse of Son/Daughter,Female,16,Currently married,Class Nine,Yes,Unemployed,Yes
1814045003105,18140450031,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
1814045003904,18140450039,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
1814045004202,18140450042,1814045,1814,18,9,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
1814045004404,18140450044,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
1814045004606,18140450046,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Six,Yes,Unemployed,Yes
1814045005203,18140450052,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Six,Yes,Unemployed,Yes
1814045006003,18140450060,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
1814045006304,18140450063,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
1814045007207,18140450072,1814045,1814,18,9,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
1814045007706,18140450077,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Five,Yes,Unemployed,Yes
1814045008205,18140450082,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Four,No,Unemployed,Yes
1814045008705,18140450087,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
1814045008802,18140450088,1814045,1814,18,9,Husband/Wife,Female,17,Currently married,Class Five,No,Unemployed,Yes
1814045009203,18140450092,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
1814045009603,18140450096,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Seven,No,Unemployed,Yes
1814045009604,18140450096,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
1814045009904,18140450099,1814045,1814,18,9,Brother/Sister,Female,17,Never married,Class Seven,No,Unemployed,Yes
1814045010103,18140450101,1814045,1814,18,9,Son/Daughter,Female,15,Never married,No Class Passed,No,Unemployed,Yes
1814045012303,18140450123,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Four,No,Unemployed,Yes
1814045012806,18140450128,1814045,1814,18,9,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
1814045013404,18140450134,1814045,1814,18,9,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
1814045013504,18140450135,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
1814045014003,18140450140,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
1814045016304,18140450163,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
1814045017005,18140450170,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
1814045017506,18140450175,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
1814045017603,18140450176,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Six,No,Unemployed,Yes
1814045019104,18140450191,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Six,Yes,Unemployed,Yes
1814045022405,18140450224,1814045,1814,18,9,Son/Daughter,Female,15,Never married,No Class Passed,No,Unemployed,Yes
1814045024004,18140450240,1814045,1814,18,9,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
1814045025104,18140450251,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Two,No,Unemployed,Yes
1814045025503,18140450255,1814045,1814,18,9,Son/Daughter,Female,17,Never married,Class Eight,No,Unemployed,Yes
1814045026106,18140450261,1814045,1814,18,9,Son/Daughter,Female,17,Never married,Class Seven,Yes,Unemployed,Yes
1814045026204,18140450262,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
1814045026303,18140450263,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Three,No,Unemployed,Yes
1814045026604,18140450266,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
1814045026702,18140450267,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
1814045029004,18140450290,1814045,1814,18,9,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
1814045029304,18140450293,1814045,1814,18,9,Son/Daughter,Female,15,Never married,No Class Passed,No,Unemployed,Yes
1814045030003,18140450300,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
1814045031204,18140450312,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
1814045031302,18140450313,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Four,No,Unemployed,Yes
1814045032304,18140450323,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
1814045035403,18140450354,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
1814045035903,18140450359,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Four,Yes,Unemployed,Yes
1814045036303,18140450363,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Seven,Yes,Unemployed,Yes
1814045037206,18140450372,1814045,1814,18,9,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
1814045037406,18140450374,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
1814045039303,18140450393,1814045,1814,18,9,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
1814045039503,18140450395,1814045,1814,18,9,Son/Daughter,Female,16,Never married,No Class Passed,No,Unemployed,Yes
1814045040405,18140450404,1814045,1814,18,9,Son/Daughter,Female,17,Never married,Class Eight,Yes,Unemployed,Yes
1814045040604,18140450406,1814045,1814,18,9,Son/Daughter,Female,16,Never married,No Class Passed,No,Unemployed,Yes
1814045040605,18140450406,1814045,1814,18,9,Son/Daughter,Female,15,Never married,No Class Passed,No,Unemployed,Yes
1814045040903,18140450409,1814045,1814,18,9,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
1814045041104,18140450411,1814045,1814,18,9,Son/Daughter,Female,17,Never married,Class Six,Yes,Unemployed,Yes
1814045042804,18140450428,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
1814045043404,18140450434,1814045,1814,18,9,Son/Daughter,Female,17,Never married,Class Three,No,Unemployed,Yes
1814045045206,18140450452,1814045,1814,18,9,Son/Daughter,Female,17,Never married,Class Eight,No,Unemployed,Yes
1814045045302,18140450453,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Five,No,Full-time employment - outside the home,Yes
1814045046605,18140450466,1814045,1814,18,9,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
1814045046606,18140450466,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
1814045046804,18140450468,1814045,1814,18,9,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
1814058001003,18140580010,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
1814058002003,18140580020,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
1814058003503,18140580035,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
1814058004104,18140580041,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Six,Yes,Unemployed,Yes
1814058006104,18140580061,1814058,1814,18,9,Son/Daughter,Female,16,Never married,Class Seven,No,Unemployed,Yes
1814058007103,18140580071,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
1814058007604,18140580076,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
1814058008604,18140580086,1814058,1814,18,9,Grandchild,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
1814058010403,18140580104,1814058,1814,18,9,Son/Daughter,Female,16,Never married,HSC/First year,Yes,Unemployed,Yes
1814058011003,18140580110,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
1814058011207,18140580112,1814058,1814,18,9,Spouse of Son/Daughter,Female,15,Currently married,Class Five,No,Unemployed,Yes
1814058011805,18140580118,1814058,1814,18,9,Son/Daughter,Female,16,Never married,HSC/First year,Yes,Unemployed,Yes
1814058011904,18140580119,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
1814058012006,18140580120,1814058,1814,18,9,Spouse of Son/Daughter,Female,16,Currently married,Class Seven,No,Unemployed,Yes
1814058012803,18140580128,1814058,1814,18,9,Son/Daughter,Female,15,Never married,No Class Passed,No,Unemployed,Yes
1814058013205,18140580132,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Six,Yes,Unemployed,Yes
1814058013503,18140580135,1814058,1814,18,9,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
1814058014404,18140580144,1814058,1814,18,9,Spouse of Son/Daughter,Female,16,Currently married,No Class Passed,No,Unemployed,Yes
1814058015005,18140580150,1814058,1814,18,9,Grandchild,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
1814058017004,18140580170,1814058,1814,18,9,Son/Daughter,Female,16,Never married,Class Three,Yes,Unemployed,Yes
1814058017902,18140580179,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
1814058018503,18140580185,1814058,1814,18,9,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
1814058018504,18140580185,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Two,Yes,Unemployed,Yes
1814058018704,18140580187,1814058,1814,18,9,Grandchild,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
1814058018705,18140580187,1814058,1814,18,9,Grandchild,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
1814058019706,18140580197,1814058,1814,18,9,Spouse of Son/Daughter,Female,16,Currently married,No Class Passed,No,Unemployed,Yes
1814058020503,18140580205,1814058,1814,18,9,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
1814058021102,18140580211,1814058,1814,18,9,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
1814058021502,18140580215,1814058,1814,18,9,Son/Daughter,Female,17,Never married,Class Eight,No,Part-time employment - outside the home,Yes
1814058022305,18140580223,1814058,1814,18,9,Niece/Nephew,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
1814058022603,18140580226,1814058,1814,18,9,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
1814058022805,18140580228,1814058,1814,18,9,Grandchild,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
1814058023405,18140580234,1814058,1814,18,9,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
1814058023604,18140580236,1814058,1814,18,9,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
1814058023605,18140580236,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Six,Yes,Unemployed,Yes
1814058024004,18140580240,1814058,1814,18,9,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
1814058024608,18140580246,1814058,1814,18,9,Grandchild,Female,15,Never married,Class Seven,Yes,Unemployed,Yes
1814058025004,18140580250,1814058,1814,18,9,Son/Daughter,Female,17,Never married,Class Eight,Yes,Unemployed,Yes
1814058025309,18140580253,1814058,1814,18,9,Spouse of Son/Daughter,Female,16,Currently married,No Class Passed,No,Unemployed,Yes
1814058026702,18140580267,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
1814058026803,18140580268,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
1814058028304,18140580283,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
1814058028403,18140580284,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
1814058033104,18140580331,1814058,1814,18,9,Son/Daughter,Female,16,Never married,Class Seven,No,Unemployed,Yes
1814058035005,18140580350,1814058,1814,18,9,Spouse of Son/Daughter,Female,16,Currently married,No Class Passed,No,Unemployed,Yes
1814058035603,18140580356,1814058,1814,18,9,Son/Daughter,Female,17,Never married,No Class Passed,No,Unemployed,Yes
1814058035808,18140580358,1814058,1814,18,9,Grandchild,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
1814058035906,18140580359,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Seven,Yes,Unemployed,Yes
1814058036404,18140580364,1814058,1814,18,9,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
1814058038904,18140580389,1814058,1814,18,9,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
1814058039904,18140580399,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
1814058040704,18140580407,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
1814058041303,18140580413,1814058,1814,18,9,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
1814058041904,18140580419,1814058,1814,18,9,Son/Daughter,Female,17,Never married,Class Six,Yes,Unemployed,Yes
1814058042503,18140580425,1814058,1814,18,9,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
1814058042606,18140580426,1814058,1814,18,9,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
1814058042904,18140580429,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
1814058043503,18140580435,1814058,1814,18,9,Son/Daughter,Female,17,Never married,Class Four,No,Unemployed,Yes
1814058043504,18140580435,1814058,1814,18,9,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
1814058044405,18140580444,1814058,1814,18,9,Spouse of Son/Daughter,Female,17,Currently married,Class Five,No,Unemployed,Yes
